run,contact_axis,interface_scenario,polarization,id,kind,target_waist_um,beam_x_um,beam_y_um,terminal_current_nA,Tmax_flake_K,Au_absorbed_W,TaIrTe4_absorbed_W,SiO2_absorbed_W,Si_absorbed_W,optical_closure,Maxwell_wall_s,passed
57,x,evaporated,Ea,position_x-10_y-10,position,8.5,-10.0,-10.0,134.34355274075386,2.575527204608098,4.437541082986142e-07,1.790202686706404e-05,5.795084927537714e-06,3.772639303105956e-07,0.00712081820610089,136.1698991768062,True
57,x,evaporated,Ea,waist_4.25,waist,4.25,0.0,0.0,642.8372386817913,5.949723139077851,3.086615119699307e-09,5.449270450996905e-05,5.0966829442365244e-06,3.1314975699240517e-07,0.0004832259587031661,163.68035417050123,True
57,x,evaporated,Ea,waist_6.375,waist,6.375,0.0,0.0,466.16734918686103,4.127461632470717,7.573830695522464e-09,5.1384467297535575e-05,5.607557924232317e-06,3.25264805909683e-07,0.00039598108333676485,136.41383220627904,True
57,x,evaporated,Ea,waist_8.5,waist,8.5,0.0,0.0,317.3755505075491,2.8884318922232506,5.1293037258045255e-08,4.817640219297996e-05,6.315826374639519e-06,3.6890246734300433e-07,0.00043822444274117,136.49769626930356,True
57,x,evaporated,Ea,waist_10.625,waist,10.625,0.0,0.0,222.81319915093863,2.124072351369868,1.231039444747848e-07,4.382680848988698e-05,6.7850292140985825e-06,4.131400887808481e-07,0.000415464282227569,166.69030902162194,True
57,x,evaporated,Ea,waist_12.75,waist,12.75,0.0,0.0,165.82912442318724,1.6353596994327235,1.9151287960453052e-07,3.916858691167871e-05,7.10625841286419e-06,4.506176318539602e-07,0.00028392792038355415,141.98162373527884,True
57,x,evaporated,Ea,position_x-10_y-5,position,8.5,-10.0,-5.0,137.5617321853618,2.3640612055540062,5.977880512780153e-07,2.3865473375837626e-05,5.439650788271388e-06,3.524182523987402e-07,0.0005159660715060379,133.34667305648327,True
57,x,evaporated,Ea,position_x-10_y0,position,8.5,-10.0,0.0,115.17525452965948,1.573094033084912,6.156393511352344e-07,2.443349001807884e-05,6.036780165290959e-06,3.839599575176442e-07,0.0006146982962031258,155.73893447592854,True
57,x,evaporated,Ea,position_x-10_y5,position,8.5,-10.0,5.0,137.32645115781452,2.3606357900033736,5.978020313600445e-07,2.3882002182747902e-05,5.4758880757346855e-06,3.553200718193872e-07,0.0007041556933155501,160.36508451402187,True
57,x,evaporated,Ea,position_x-10_y10,position,8.5,-10.0,10.0,134.15921980371184,2.5749336481632272,4.437741051448837e-07,1.790407252489694e-05,6.0178708664782284e-06,3.9616086249073163e-07,0.0023699025593833145,134.1100949831307,True
57,x,evaporated,Ea,position_x-5_y-10,position,8.5,-5.0,-10.0,115.26945941640895,3.5363896171143283,1.7578835007581052e-07,3.054987901952254e-05,6.708914108117266e-06,4.1037330616661653e-07,0.005334202653199899,136.12600265815854,True
57,x,evaporated,Ea,position_x-5_y-5,position,8.5,-5.0,-5.0,173.80653304470277,2.908542457634216,2.3668093810714232e-07,4.213863050939264e-05,6.686989011381569e-06,3.7547908630727263e-07,0.00014885496053752706,138.39649883285165,True
57,x,evaporated,Ea,position_x-5_y0,position,8.5,-5.0,0.0,198.61783118384227,2.0588376830123463,2.4292579159143996e-07,4.405859555223876e-05,7.424547050934081e-06,4.091983632256109e-07,0.0006943750145254049,136.9992863945663,True
57,x,evaporated,Ea,position_x-5_y5,position,8.5,-5.0,5.0,172.68355502692023,2.893007130089607,2.3669746897699263e-07,4.2156124287414596e-05,6.7292512459181254e-06,3.789985688561894e-07,0.0007474451958023678,141.0289826616645,True
57,x,evaporated,Ea,position_x-5_y10,position,8.5,-5.0,10.0,113.33436914882815,3.5333905038745197,1.7581216641140878e-07,3.0542248443106955e-05,6.973279354093943e-06,4.3302102986573154e-07,0.0020524149429824944,137.8644908517599,True
57,x,evaporated,Ea,position_x0_y-10,position,8.5,0.0,-10.0,7.168718617261821,2.9513506137487187,3.636830935993224e-08,2.798565407319809e-05,8.56340554660033e-06,5.863828239605312e-07,0.004937132878776396,135.96310286968946,True
57,x,evaporated,Ea,position_x0_y-5,position,8.5,0.0,-5.0,185.0114340522622,2.6862781459632807,4.904715233344711e-08,4.327386335890248e-05,7.378257359206233e-06,4.584934836144503e-07,0.00025023211797299945,211.93791817873716,True
57,x,evaporated,Ea,position_x0_y5,position,8.5,0.0,5.0,183.85470683424828,2.6892733868157475,4.905363000463159e-08,4.323838313854894e-05,7.4167374297166955e-06,4.62592811133979e-07,0.0006465559402330583,138.9999097622931,True
57,x,evaporated,Ea,position_x0_y10,position,8.5,0.0,10.0,4.989593044732259,2.941116050123346,3.638577922457363e-08,2.7940854810562347e-05,8.823045505452869e-06,6.095603392428478e-07,0.0026811602876930254,135.52240040898323,True
57,x,evaporated,Ea,position_x5_y-10,position,8.5,5.0,-10.0,-35.871461381283595,1.4008877644765292,1.7285957702883118e-07,1.5568738305382438e-05,1.069158793894671e-05,8.142261069083674e-07,0.0055778073957888615,134.51949180290103,True
57,x,evaporated,Ea,position_x5_y-5,position,8.5,5.0,-5.0,67.7116235431993,2.3381445545240243,2.2980564187400548e-07,3.171175531706768e-05,8.272360515028652e-06,5.904293599123916e-07,0.00037056061383129805,138.56958628818393,True
57,x,evaporated,Ea,position_x5_y0,position,8.5,5.0,0.0,152.52961931238852,3.183967150862077,2.414722919184291e-07,3.9835273795965325e-05,5.485709576895043e-06,3.6483453644554527e-07,0.00017072379092276547,135.08257169276476,True
57,x,evaporated,Ea,position_x5_y5,position,8.5,5.0,5.0,67.59826637253278,2.3557828470471236,2.2983825824048317e-07,3.165242627437352e-05,8.311668199861459e-06,5.948289023847224e-07,0.0007570241369847741,134.02271151170135,True
57,x,evaporated,Ea,position_x5_y10,position,8.5,5.0,10.0,-36.1482199234965,1.3905408456084503,1.7294654831131954e-07,1.55059976138557e-05,1.094890985902974e-05,8.371873989134132e-07,0.004575599913473342,134.13905644789338,True
57,x,evaporated,Ea,position_x10_y-10,position,8.5,10.0,-10.0,-44.37163055843431,0.7457217728784933,4.459012644112184e-07,6.56936626767852e-06,9.152417830486642e-06,7.000974064202011e-07,0.007779341969312787,159.32458398491144,True
57,x,evaporated,Ea,position_x10_y-5,position,8.5,10.0,-5.0,-70.39190218546018,1.7832336979873917,5.915739351675741e-07,1.617139189073165e-05,7.23446899087967e-06,5.439174599081729e-07,0.0007045602265927464,131.20387248694897,True
57,x,evaporated,Ea,position_x10_y0,position,8.5,10.0,0.0,-83.07998450108788,2.3444002594885323,6.160963134227366e-07,2.16412221136397e-05,5.131143897950091e-06,3.773636756194121e-07,0.00012500537615327487,201.35179708898067,True
57,x,evaporated,Ea,position_x10_y5,position,8.5,10.0,5.0,-70.22435542897783,1.7835962478865912,5.916276406032437e-07,1.6139781124453716e-05,7.2718711689312875e-06,5.475232475660183e-07,0.0008532204212592445,135.95944301784039,True
57,x,evaporated,Ea,position_x10_y10,position,8.5,10.0,10.0,-44.185171848394305,0.7416881599874884,4.460462266189964e-07,6.532271117161402e-06,9.37272601862639e-06,7.192318765500865e-07,0.0058448078661826495,133.69394447654486,True
58,x,evaporated,Eb,position_x-10_y-10,position,8.5,-10.0,-10.0,178.2227543923431,2.9037033435948616,3.6846351824024227e-07,1.9600367955656072e-05,1.0351233836399118e-05,6.783950009833422e-07,0.009010374565159242,153.09297195449471,True
58,x,evaporated,Eb,waist_4.25,waist,4.25,0.0,0.0,661.0586670449424,6.0327951968133515,7.572018895840341e-09,4.196851750377554e-05,1.3927931962950128e-05,1.0902181681285949e-06,0.0003810880046599539,155.88177423924208,True
58,x,evaporated,Eb,waist_6.375,waist,6.375,0.0,0.0,479.77874884232483,4.139645296967051,5.719659429682946e-09,3.8646154081241305e-05,1.3586465468897477e-05,1.0798217051551897e-06,0.00021367172002363205,121.26579309627414,True
58,x,evaporated,Eb,waist_8.5,waist,8.5,0.0,0.0,331.9558197147892,2.8934407617582085,3.848956785113074e-08,3.738537757345405e-05,1.355470249375965e-05,1.0704885678371954e-06,0.0001126902620718865,126.06156100705266,True
58,x,evaporated,Eb,waist_10.625,waist,10.625,0.0,0.0,239.2215528627156,2.132177798782956,9.994013364759797e-08,3.557380461499145e-05,1.3590874080506202e-05,1.0525419988395183e-06,0.000504416946083561,126.73771327733994,True
58,x,evaporated,Eb,waist_12.75,waist,12.75,0.0,0.0,182.74505674869272,1.643645721482647,1.6080460610585603e-07,3.3011486690908074e-05,1.3575759902151444e-05,1.02826119577888e-06,0.0010993737375786885,132.5021911561489,True
58,x,evaporated,Eb,position_x-10_y-5,position,8.5,-10.0,-5.0,202.74957468810987,2.7738820375044657,4.7628467165194313e-07,2.4812389242252968e-05,1.2254186941346494e-05,7.81290103220078e-07,0.009405601505193595,132.4295058771968,True
58,x,evaporated,Eb,position_x-10_y0,position,8.5,-10.0,0.0,184.96482380562236,2.3258645580176163,4.925024599535086e-07,2.4036551214549148e-05,1.2689133032606397e-05,8.095338596208493e-07,0.009929867232351825,127.56017544865608,True
58,x,evaporated,Eb,position_x-10_y5,position,8.5,-10.0,5.0,201.72460211068204,2.772424935345807,4.763189611420254e-07,2.480433198868051e-05,1.22554009834362e-05,7.81398826505316e-07,0.009404145454451904,158.94826504588127,True
58,x,evaporated,Eb,position_x-10_y10,position,8.5,-10.0,10.0,176.81882317537656,2.9031680397005744,3.684865095293822e-07,1.960201802176122e-05,1.0351153340782173e-05,6.783873368516758e-07,0.008997707230753618,162.32980908825994,True
58,x,evaporated,Eb,position_x-5_y-10,position,8.5,-5.0,-10.0,150.52348448599415,3.4740570437746916,1.3843668345927955e-07,2.8785027580972187e-05,1.1088552188292595e-05,8.383071267560107e-07,0.001506362804421091,137.3970359377563,True
58,x,evaporated,Eb,position_x-5_y-5,position,8.5,-5.0,-5.0,214.0804426993252,2.8139548231011156,1.8137325891321682e-07,3.476658133845114e-05,1.332755893711563e-05,9.957247410973153e-07,0.001760203772692022,133.23757231980562,True
58,x,evaporated,Eb,position_x-5_y0,position,8.5,-5.0,0.0,232.76019379045462,1.8177125475623859,1.8903224528711665e-07,3.231409699911566e-05,1.405360910396933e-05,1.0529922210152512e-06,0.0018462606721581989,130.76305546611547,True
58,x,evaporated,Eb,position_x-5_y5,position,8.5,-5.0,5.0,209.79447821155856,2.8101237645284565,1.8140041311583632e-07,3.478163158083599e-05,1.3323579961077075e-05,9.954788928148081e-07,0.0017593529439473656,132.75382979214191,True
58,x,evaporated,Eb,position_x-5_y10,position,8.5,-5.0,10.0,144.13879592673226,3.4740288854192647,1.3846987828519195e-07,2.8828206956331032e-05,1.1080421351383748e-05,8.376508873646344e-07,0.0015011865600689442,134.75233804434538,True
58,x,evaporated,Eb,position_x0_y-10,position,8.5,0.0,-10.0,36.08731020026349,2.8234687309845685,2.8255678177754944e-08,2.4390717128015444e-05,1.1986847605804561e-05,9.594758298696944e-07,0.00010529469305689719,133.1227526962757,True
58,x,evaporated,Eb,position_x0_y-5,position,8.5,0.0,-5.0,210.304630867534,2.61401863596015,3.699249915926664e-08,3.5043270872212e-05,1.3565213189869432e-05,1.0733771205319746e-06,0.00010904234853049387,131.70314294844866,True
58,x,evaporated,Eb,position_x0_y5,position,8.5,0.0,5.0,203.425843937224,2.6234543537861224,3.70066867962467e-08,3.514813539302336e-05,1.3547696270936683e-05,1.071992643928404e-06,0.00010896123655594065,133.52304066345096,True
58,x,evaporated,Eb,position_x0_y10,position,8.5,0.0,10.0,25.55547473041401,2.888730410641659,2.8276612933300504e-08,2.4522975892377342e-05,1.1964970160896737e-05,9.576283443154493e-07,0.00010283719576252872,132.21023378893733,True
58,x,evaporated,Eb,position_x5_y-10,position,8.5,5.0,-10.0,-26.63622871279628,1.2271749957940319,1.408554137090783e-07,1.3777375802273524e-05,1.356775717187213e-05,1.0436729594647796e-06,0.0005383437260718277,134.3012813962996,True
58,x,evaporated,Eb,position_x5_y-5,position,8.5,5.0,-5.0,58.37959120753392,2.166051580166199,1.7750083958780004e-07,2.9217315560431862e-05,1.4246740098950858e-05,1.0761982443134695e-06,0.0006570474880064843,132.69086220115423,True
58,x,evaporated,Eb,position_x5_y0,position,8.5,5.0,0.0,126.84370941195357,3.034120001150254,1.8151272952087686e-07,3.780346898569429e-05,1.3235942893041947e-05,9.889339522208379e-07,0.0005070213766416597,132.4679400138557,True
58,x,evaporated,Eb,position_x5_y5,position,8.5,5.0,5.0,55.1819316918095,2.152992880946904,1.7755315194814146e-07,2.933775684991918e-05,1.423054651545725e-05,1.074722208187752e-06,0.0006546151100426593,159.73630360141397,True
58,x,evaporated,Eb,position_x5_y10,position,8.5,5.0,10.0,-31.884460790912684,1.3047337093248461,1.409106331755763e-07,1.3888928766681791e-05,1.3552653072646287e-05,1.0422453833796179e-06,0.0005309374769817511,133.46802024915814,True
58,x,evaporated,Eb,position_x10_y-10,position,8.5,10.0,-10.0,-65.87257181132513,0.7460185373953746,3.7309402173631414e-07,7.100048985334092e-06,1.2959193361198436e-05,8.746958700804625e-07,0.0006540992664455788,205.9711778461933,True
58,x,evaporated,Eb,position_x10_y-5,position,8.5,10.0,-5.0,-125.76885538483002,1.9693799158102878,4.7215018311983523e-07,1.7600288380828577e-05,1.3844136940662037e-05,9.085837453681643e-07,0.000908695132003598,126.50674603879452,True
58,x,evaporated,Eb,position_x10_y0,position,8.5,10.0,0.0,-158.83568447813104,2.5795732667835836,4.838297984827775e-07,2.399693511107829e-05,1.3029554586377322e-05,8.404102379971079e-07,0.0007888903211506385,126.30340650305152,True
58,x,evaporated,Eb,position_x10_y5,position,8.5,10.0,5.0,-125.78091983115873,1.9715421450211716,4.722496904208762e-07,1.764337874943799e-05,1.384081271553439e-05,9.08091491870307e-07,0.0009024177914727261,131.68260338902473,True
58,x,evaporated,Eb,position_x10_y10,position,8.5,10.0,10.0,-66.48536880946449,0.7494834904219205,3.731885146033721e-07,7.128397107392191e-06,1.2957861347849376e-05,8.743922866344273e-07,0.0006350913087501938,129.88066114112735,True
