length_um,current_A,objective_A2,node_signature,node_count
7.6249999999999805,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.64999999999998,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.674999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.69999999999998,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.72499999999998,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.74999999999998,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.774999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.799999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.82499999999998,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.849999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.874999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.899999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.924999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.949999999999979,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.974999999999978,3.3890570322036836e-11,1.148570756752924e-21,881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567,15
7.999999999999979,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.024999999999979,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.04999999999998,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.074999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.099999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.124999999999979,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.149999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.174999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.199999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.224999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.249999999999979,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.274999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.299999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.324999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.349999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.374999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.399999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.424999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.449999999999978,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.474999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.499999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.524999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.549999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.574999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.599999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.624999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.649999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.674999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.699999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.724999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.749999999999975,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.774999999999975,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.799999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.824999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.849999999999977,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.874999999999975,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.899999999999975,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.924999999999976,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.949999999999974,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.974999999999975,1.8402951093779237e-23,3.386686089600304e-46,832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616,17
8.999999999999975,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.024999999999975,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.049999999999976,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.074999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.099999999999975,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.124999999999975,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.149999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.174999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.199999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.224999999999975,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.249999999999975,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.274999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.299999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.324999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.349999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.374999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.399999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.424999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.449999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.474999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.499999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.524999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.549999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.574999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.599999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.624999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.649999999999974,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.674999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.699999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.724999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.749999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.774999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.799999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.824999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.849999999999973,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.874999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.899999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.924999999999972,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.94999999999997,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.974999999999971,-3.771749598284948e-11,1.4226095032162665e-21,783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665,19
9.999999999999972,-7.814312562560012e-11,6.106348082538323e-21,734:783:832:881:930:979:1028:1077:1126:1175:1224:1273:1322:1371:1420:1469:1518:1567:1616:1665:1714,21
