run,id,beam_x_um,beam_y_um,terminal_current_nA,temperature_max_K,temperature_gradient_max_K_m,local_J_total_max_A_m2,positive_contribution_nA,negative_contribution_nA,pte_reintegration_relative_error,total_J_reintegration_relative_error,local_J_constitutive_closure_relative_error,terminal_potential_max_abs_V,maximum_material_power_reintegration_relative_error,short_circuit_continuity_residual,reference_current_relative_error,field_path,field_size_bytes,field_sha256
55,position_x-5_y-10,-5.0,-10.0,147.67159440717242,1.7649549002121458,6094629.591522387,3022689.2621040437,202.98480113128699,-55.31320672411462,2.0495535231936432e-16,1.803978069598104e-10,1.5405529544363424e-16,0.0,1.2003087482175258e-16,5.537275011126585e-11,2.7258183269290725e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-5_y-10.npz,12687953,d258cbc89f35dbc821b9427a859579044363ee41c19f21e113a33db24909381a
55,position_x0_y-10,0.0,-10.0,306.237133504598,2.2203330470341953,4904348.3152937265,3128762.4728892082,343.14866971717333,-36.91153621257548,4.1787768130488704e-16,2.5549891119599444e-10,1.4883241899719265e-16,0.0,3.8501193446468477e-16,8.366107673639294e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x0_y-10.npz,12683683,238f9c3f964a0aed630b85c78fd110c99690a67aabedc0a025b0e8aba2010980
55,position_x5_y-10,5.0,-10.0,147.15245157044706,1.7578917783476178,5830835.0239560185,3892791.760076416,202.65340736451697,-55.500955794069974,3.076040932777443e-16,2.7211980788950354e-10,1.7943213354620782e-16,0.0,1.8471410106924842e-16,5.599377466380807e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x5_y-10.npz,12687353,cb470231968a72882358a433dffb9c9c407fec0e23e53ff2df7fd2bfd804ae54
55,position_x10_y-10,10.0,-10.0,-12.56967699673287,0.7125787687504451,2688349.1062960476,1715587.62713098,44.47824131664153,-57.04791831337438,1.6294925673687635e-17,2.599816446364502e-10,1.357148069686409e-16,0.0,2.7044955714766077e-16,6.784399561849243e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x10_y-10.npz,12667630,11734bc0899cba85f256ee112ee847ac070835cb35b947c0d8cd55e2ca31555a
55,position_x-10_y-5,-10.0,-5.0,-116.21766849684792,1.6453229936320133,5598649.319855435,2463898.4747113246,87.02799340007067,-203.24566189691862,4.5594526266282616e-17,2.208379542667389e-10,1.8899369924821966e-16,0.0,1.5457689383083155e-16,4.377891911196199e-11,1.1321968174181279e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-10_y-5.npz,12665697,4d34ebdc4db381550198b48c15b0870ef92b9b262445bda5efb3202095c1041e
55,position_x-5_y-5,-5.0,-5.0,323.8077297033216,2.717947193754905,7735171.08686232,4110979.506528033,431.9391167522167,-108.1313870488952,1.9604684510928024e-16,9.474640151521594e-11,1.1327258785121457e-16,0.0,1.935990682112196e-16,3.363998678362203e-11,1.6584498740976998e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-5_y-5.npz,12682700,bfdeb45d6aacc33fbf2f4b0749c48aca3a4184e3a00f960dee7e81540312d608
55,position_x0_y-5,0.0,-5.0,738.0219230197823,3.143351514812466,6965392.756898897,3682797.715239728,768.8772660083641,-30.855342988582024,1.3239314892959663e-16,3.284435717275219e-11,1.2644226572119168e-16,0.0,1.5583239923907372e-16,5.4072074659695734e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x0_y-5.npz,12672967,2b162f36822ac37fde7266c24f73ab92f44e22d5078a9f0d53fac214c2b0d364
55,position_x5_y-5,5.0,-5.0,319.73873175645446,2.7192776039196644,8144226.201763942,5449392.845833713,429.4303651060596,-109.69163334960531,1.963917605107605e-16,9.196171840560691e-11,1.7090391553024357e-16,0.0,1.9806436535513383e-16,3.7868943321469474e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x5_y-5.npz,12683522,951818668e4d431c5ffbb0b1e0af681931ee048e1fcc6c9acb5d03b6b98ef26d
55,position_x10_y-5,10.0,-5.0,-118.46985353981627,1.6454754914357563,5577712.71254439,2816141.71735593,86.34639449090967,-204.81624803072597,0.0,6.470159620465602e-11,1.6535435146529051e-16,0.0,1.9990148390194177e-16,4.657368403430802e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x10_y-5.npz,12664801,e0ac35170efb4959f60455f34221b591db98b34490cdd9aba67538b186b51ddc
55,position_x-10_y0,-10.0,0.0,-270.5442955974576,2.8723992506041425,9219098.33174265,3677323.6726844087,97.73715154194515,-368.28144713940264,3.407990111544404e-16,9.150271690024109e-11,1.58288108674906e-16,0.0,1.2051667908735283e-16,6.064381959776853e-11,4.3049153925169994e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-10_y0.npz,12662277,5f435d1e09fc572cb9042f0639da0fbb31b577c99a4e45382c96953e913bf8f8
55,position_x-5_y0,-5.0,0.0,299.3147597279703,3.1449782641862263,8462990.75941724,3671943.176983125,462.207922573491,-162.89316284552075,1.693791946238834e-16,1.1136995398030387e-10,1.268160385015346e-16,0.0,1.7892599077318265e-16,4.3933478655354554e-11,2.1613415056897322e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-5_y0.npz,12685818,b50e02e7bcffef9c60299340ed3515cac3e1a93c2797f5cb694cdd888a1cd7dd
55,position_x0_y0,0.0,0.0,794.3357148981133,2.9709249222529492,9538758.26657744,2625786.341961579,834.6015989065249,-40.26588400841188,2.4204607091810756e-16,1.8915174304037353e-11,2.660124777859132e-16,0.0,0.0,5.4187865343967565e-11,1.0207551713371065e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x0_y0.npz,12658529,8c343e6eb45976c97a7fdbcf3cf5900f15083f14f8c293384fdcd5f034fc151a
55,position_x5_y0,5.0,0.0,292.49268338607413,3.151325603177059,8484507.406380815,4160715.8784802416,457.47476004427307,-164.9820766581989,1.7009873161276996e-16,2.7292341487268944e-12,1.1191854981403545e-16,0.0,1.212444624990633e-16,4.664630790601824e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x5_y0.npz,12686381,8c06387af12e4831947451a8a723d56df94acb35943757cb99fce678a6bf7070
55,position_x10_y0,10.0,0.0,-274.7373417834768,2.8699976623106043,9187635.158793172,4686674.79674729,95.41085060594004,-370.14819238941664,3.4113541558200446e-16,9.700981524710655e-11,9.935856604151922e-17,0.0,1.2049697845847235e-16,6.658413541069606e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x10_y0.npz,12662615,264cd500a655d19fb23e4522650948e5c3320ad2178462614a6a7b007a623261
55,position_x-10_y5,-10.0,5.0,-217.2325817643797,3.198585780241814,7347063.487589598,4049990.475646384,83.29528600729779,-300.52786777167745,6.896347794833535e-17,4.7551421461024396e-11,1.7246754903790942e-16,0.0,2.362378409625437e-16,5.89528041504537e-11,7.69604295113431e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-10_y5.npz,12673765,d4e84a12eaa2088feaec7477010ab0005c70a14ea9d99a9d46c87679e92e1a7b
55,position_x-5_y5,-5.0,5.0,110.51291430729235,2.3853111726282763,7651816.206346203,3926445.826394193,256.59907171631284,-146.0861574090206,2.629327095924675e-16,2.398156657650978e-11,1.4824516493309614e-16,0.0,2.1252321529179587e-16,6.809827348081867e-11,5.613811726862735e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-5_y5.npz,12684740,c4299a5c8bac2d8a2810e3f5e7658cae80fb4ac9877289d024e64e051b2f2465
55,position_x0_y5,0.0,5.0,364.28524808369474,1.5098289895495278,5572395.553530064,2099313.4538291227,403.48473618960145,-39.19948810590679,2.3917526895223015e-16,4.1823502992966196e-11,2.2181598772607236e-16,0.0,1.4743236210040062e-16,8.912616824186829e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x0_y5.npz,12677282,d4737d20415ca5773dab000fac5f9334a1ebfa2440a6ca9cc33413738f3da221
55,position_x5_y5,5.0,5.0,106.1744445569626,2.393962863156703,7740970.061275198,4670909.030918177,254.17154759005174,-147.9971030330892,0.0,6.947368003599945e-11,1.2461741500032022e-16,0.0,0.0,9.731917653749935e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x5_y5.npz,12683744,17db11b76d3552e8be745a537e071fec193addfbda8b2d858d2f097de6bcdf5b
55,position_x10_y5,10.0,5.0,-220.47450601921645,3.2002995581572953,7351284.966073574,3488992.4943842855,81.5574254254387,-302.0319314446551,2.070165331307234e-16,2.7748019962815964e-10,1.3346583234479447e-16,0.0,1.1817392453159337e-16,6.613340045029442e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x10_y5.npz,12672806,2722521e4b85da3e61628481f1a6674468c3ea0f55f38db212a4215100883f1a
55,position_x-10_y10,-10.0,10.0,-50.76496962425377,2.341344857743275,4877621.160201436,3540610.381566858,73.14936351838341,-123.91433314263718,1.343209330292272e-16,4.07397068889309e-11,1.3152005929036055e-16,0.0,2.1149963832717093e-16,3.8839145514737366e-11,4.776581868951545e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-10_y10.npz,12684645,0d10cb3fddeb2227a2d645ce9edbb409d4b4967c61d489700c662e2b4ece6697
55,position_x-5_y10,-5.0,10.0,28.506471031611117,1.7080389153654087,5790281.31844169,3799656.386397081,104.95476140458679,-76.44829037297569,9.119809225341165e-17,1.2045208733752596e-10,1.225535258858735e-16,0.0,1.9750154013460587e-16,3.739584301136277e-11,1.42651332089066e-11,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x-5_y10.npz,12691972,5f6848b55f7a9d3274d2c9dd8aad6d1ea3f73ebcf203872df8e24b543fb95511
55,position_x0_y10,0.0,10.0,77.39698111800274,0.7572032653526216,2716928.9662948204,1701853.5723825726,103.24622947599238,-25.849248357989662,2.050403317437445e-16,1.3169894288149517e-10,1.368100331498613e-16,0.0,0.0,7.869046084630665e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x0_y10.npz,12680379,9b9c49384179355b276e11317a609a07494aaf9cf05a2ccad7b258df6ea3267d
55,position_x5_y10,5.0,10.0,27.450550367671685,1.7108718064105641,5776261.261927248,2998831.442383999,104.46441922616137,-77.01386885848972,1.6408851089678962e-16,9.31483802295753e-11,1.5528091400080483e-16,0.0,1.4198192168775782e-16,3.5791628918200293e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x5_y10.npz,12691817,f049fc4c8236dbee3b7e790a8dba82297eb4c9fe6809ba969b2ee1dea47df742
55,position_x10_y10,10.0,10.0,-51.91169690934191,2.3423499870407807,4863769.715205019,2919865.800358087,72.25315430773387,-124.16485121707574,3.369062262262087e-17,2.902777643946716e-10,1.5948037312215905e-16,0.0,1.9303612521478028e-16,3.665584167208829e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run055/fields/position_x10_y10.npz,12684467,37a3db731b61719905381f1fa3ace92a2b4d3187223453a7606b77199c57666e
56,position_x-10_y-10,-10.0,-10.0,9.586771377734916,0.5006776571746719,1554789.0180959853,911919.1312359096,44.33671808450105,-34.74994670676614,2.0918333444360034e-17,1.1838087364898812e-09,1.276596990230471e-16,0.0,3.4158410156771977e-16,5.2309684912838606e-11,1.0531769413399869e-11,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-10_y-10.npz,12644344,170c9daef42f87693a0c28796d25fcfa6c5bdbd7dc95b99d30d84649df08dfdd
56,position_x-5_y-10,-5.0,-10.0,186.78087068340943,1.5774427733045588,4279308.271784504,2419108.7010268853,229.27080527727253,-42.48993459386321,3.896041733511382e-16,5.458086615780268e-10,1.9249291572142712e-16,0.0,1.5271722828000947e-16,7.854028931719868e-11,2.6231573856283586e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-5_y-10.npz,12669684,e0ce9f99ba08d602b0fa9191df645192474f10cf7c056a5e30b3f72b37542799
56,position_x0_y-10,0.0,-10.0,358.9396366000769,2.1200637701790206,3856827.5993456217,2521911.1684803218,391.629348250378,-32.68971165030124,2.4952713279382446e-16,6.368939270879223e-10,1.8464618941687071e-16,0.0,0.0,8.492630728597028e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x0_y-10.npz,12668193,07abeedfb5d006dee8e3a70c032cf1e71bd4e2b38c195306db59c38c6a177ab3
56,position_x5_y-10,5.0,-10.0,187.1456683635418,1.577730887181383,4349562.55191444,2966108.6947167525,229.4358325761705,-42.29016421262877,2.9224049131674385e-16,1.5933405533485386e-09,1.5699400636840364e-16,0.0,2.3697641197925474e-16,8.009982206405912e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x5_y-10.npz,12669096,90a7aa79db68cc2031f6e4a43b178686dac71de8ae424e324123f970f7f898d6
56,position_x10_y-10,10.0,-10.0,10.111120194172754,0.4999333960835689,1546641.6081750349,1105668.0632977409,44.244618007816925,-34.13349781364418,1.2664462837110454e-16,1.5643145762845116e-09,1.052895762221051e-16,0.0,2.0149893555790362e-16,5.549421734749795e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x10_y-10.npz,12642802,cb36c3bf3d2ccb6cb127eb9b49379fb36b66cad12e12cf340320cb5f4a4cd533
56,position_x-10_y-5,-10.0,-5.0,-66.59674953195673,1.3852156548344632,4672756.1760850055,1991755.2719824964,91.85558332359146,-158.4523328555482,0.0,9.305897497819775e-10,1.4612151837190904e-16,0.0,2.509555681833238e-16,7.71909546833497e-11,6.818486972093483e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-10_y-5.npz,12648477,f7b041e1e7759e4bdc1c783eea486953ff4b5d7c1a3d17b6742e3bca3e978a1d
56,position_x-5_y-5,-5.0,-5.0,389.71865490691573,2.657661170656052,7247579.433259601,3787452.9456572398,477.6733511177042,-87.95469621078858,1.8718859311673675e-16,7.555421116362495e-10,1.2294840199709272e-16,0.0,2.1194835791085979e-16,5.477949755928731e-11,9.775079104648961e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-5_y-5.npz,12658134,cb7bbe4b8f83b7564f42920c7bf16108f1f59cd3a3addde7770b11482a9803f1
56,position_x0_y-5,0.0,-5.0,827.0991585196485,3.220610007298507,6056771.644647294,3246417.7464940287,856.7041729889299,-29.6050144692815,4.778428110868687e-16,3.342276320575214e-10,1.4343849857604756e-16,0.0,1.8776305667689968e-16,9.53981419949775e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x0_y-5.npz,12650200,6604a622b1fdcbf30c054eec9dc08d63db0b8d0ecb0f47d71470660782232b2d
56,position_x5_y-5,5.0,-5.0,392.34325999199905,2.651260780311836,7193208.736536537,4649517.320846102,479.10197364404144,-86.75871365204263,4.677790876086554e-16,1.2458398798166502e-09,1.0015260836215143e-16,0.0,2.199446516433824e-16,5.95068627973271e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x5_y-5.npz,12656162,d4ae91a3f8da81b18b8aa2701bb53fc3d56af2e0875c0b674178d848f34e9384
56,position_x10_y-5,10.0,-5.0,-63.61840153413576,1.3627245083466253,4549221.546613989,2451552.323192709,91.57928366727758,-155.19768520141332,0.0,9.318417551146268e-10,9.497274092467634e-17,0.0,1.2548050183318715e-16,9.49307325419274e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x10_y-5.npz,12649594,cc49605003b018c339cf084db65c9e7d1f1d8347e62852f53011614d6515db71
56,position_x-10_y0,-10.0,0.0,-226.69828101184135,2.6863823198471164,8134842.726268318,3342868.8427452026,105.38074509400165,-332.07902610584284,1.2101583434333535e-16,3.2363942267110494e-10,2.0894984632062295e-16,0.0,1.4629573026588496e-16,3.46776692147091e-11,2.552887735305737e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-10_y0.npz,12641310,7b79188e986044f1343dc158388b21c3b2760cf7fc4a9e6ccf685132417fc263
56,position_x-5_y0,-5.0,0.0,368.69270454529385,3.140564983401866,8247835.529787791,4359728.489851641,506.58481981815805,-137.89211527286437,2.4643035144112737e-16,4.843479306786219e-10,1.8691697308340286e-16,0.0,2.0904261882893072e-16,7.44219129568536e-11,2.768361534844961e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-5_y0.npz,12656764,16282aed05f772fb2e19568a0c20ee4cd9e83dae23e20ac2ea0ad68da52548ac
56,position_x0_y0,0.0,0.0,913.4366393093463,3.147736446406165,9953131.570900248,1980649.2226909297,945.0406026772463,-31.6039633679003,2.1682221370572428e-16,1.6974111298834274e-10,4.702107591520797e-16,0.0,2.103215548390659e-16,9.955486706881352e-11,3.4136358263847054e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x0_y0.npz,12623539,e0fa15d144538c8fd1949eea8128296ea4944a540c5f1a18f343f987c8a18549
56,position_x5_y0,5.0,0.0,373.01577883127965,3.1280833070640943,8221454.991953248,4765605.911403394,509.19323349139677,-136.1774546601173,3.2811877065581953e-16,9.817270142285008e-10,1.709976166595292e-16,0.0,1.743602733486261e-16,7.967472414053706e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x5_y0.npz,12657390,bcb72768189d4a46c22f0b1684cd3df11d1145938b0138b333baf49e25c40c7d
56,position_x10_y0,10.0,0.0,-221.96965648058753,2.670067032803693,8105524.432018296,3560194.1428082515,105.3587304691997,-327.3283869497871,2.447013422501805e-16,7.814367909080005e-10,1.307965994630926e-16,0.0,4.4066280063179577e-16,3.833381019640665e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x10_y0.npz,12641105,8d9286f82afce55511c0eea59511bc488788c823df4b282412dad38a19ca16d2
56,position_x-10_y5,-10.0,5.0,-209.04987324380315,3.055941110522982,6889901.133220649,3836761.9655829496,92.26666169082662,-301.3165349346297,6.725332745057759e-17,9.153211492687336e-10,1.2136830261686242e-16,0.0,2.5109467089300815e-16,4.016142254178503e-11,5.734594810120034e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-10_y5.npz,12649570,a0fff3d8a4063eb1018874bcdff923e22b1f9c8fdac9414dcbd97d8d611f75f5
56,position_x-5_y5,-5.0,5.0,150.48761922545,2.4452585073252897,8021558.040854709,3601063.7582021127,284.2413205429176,-133.75370131746772,2.533023430172627e-16,5.926761889359337e-10,1.6164018418415477e-16,0.0,2.702994684298913e-16,8.607550286759258e-11,6.267081983642371e-13,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-5_y5.npz,12661439,9e288f6e11ea0eb3b910b29d290363ce73db927cc2f6fb07ff51b94ee927ccfc
56,position_x0_y5,0.0,5.0,452.39440339631017,1.7159381900265982,6292474.048606923,1355012.6811685548,476.84433764362683,-24.449934247316786,3.1681725987232556e-16,2.524685062196575e-10,2.5774368781524376e-16,0.0,1.9331920527480376e-16,6.970094540849508e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x0_y5.npz,12642122,3e2e993b6d680b63898587843ed71418e1308141468064d4205982a4243576eb
56,position_x5_y5,5.0,5.0,153.1619781997193,2.442892292643161,8018682.640994974,3763331.2786301468,286.0730655059933,-132.9110873062741,2.527043509787073e-16,6.119801284934711e-10,1.2373645922482809e-16,0.0,2.2595804018568685e-16,9.227843390324536e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x5_y5.npz,12661541,8cddfdef5ae2d31c6226b16ee8dc9604e216f267e60d4cea5061334bc2c052ab
56,position_x10_y5,10.0,5.0,-206.34908518393664,3.0524281078034603,6893022.500833329,3324341.3801279585,92.12689308111744,-298.475978265054,1.3553294941469116e-16,2.365754738623317e-10,1.400762539284745e-16,0.0,1.253425154757443e-16,4.182690296711291e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x10_y5.npz,12649566,c199caa6d206e6c488850ee2d2c1683e25c7733c9f67431dbb6d78c7cbea9a74
56,position_x-10_y10,-10.0,10.0,-59.836267147524616,2.133540203270782,3970908.5998968272,3159701.419892359,70.70485698444458,-130.5411241319692,0.0,2.0137654919440628e-09,1.4737509195524013e-16,0.0,2.1479520219580383e-16,9.034908208414158e-11,6.7649458072591995e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-10_y10.npz,12666806,eb3a3dedb984ced9c1338d7daa9c14e1c08fa9060f88d5aab95a80c1f6d32b84
56,position_x-5_y10,-5.0,10.0,28.72435873329755,1.615537371256399,4251135.160053703,3092277.24991474,104.43424347510692,-75.70988474180939,7.346833855673589e-17,1.6942328577904291e-09,1.5058846593415205e-16,0.0,2.693697292780709e-16,6.56983600694881e-11,6.71872834017207e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x-5_y10.npz,12670812,79e14199a8f023ce06ad3f35c0adb270dcdb4fea6f69fc2202c6cde5655e75b1
56,position_x0_y10,0.0,10.0,89.61422050023202,0.5223438875707844,1574878.1344484992,1075635.375701283,104.72560401357819,-15.111383513346192,3.3132232561857986e-16,4.728139665370952e-10,1.0822935397697884e-16,0.0,1.2387365986382457e-16,6.501618722349293e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x0_y10.npz,12650918,e885be7f7027f2c0c88a151eea1bcca1e6701f38efd4b550909d5bd2387dc923
56,position_x5_y10,5.0,10.0,29.53243090087004,1.6178863537964825,4269555.636779539,2540610.566277984,105.09065308674917,-75.55822218587915,1.4652612457038395e-16,1.4666078207886414e-10,1.8328715683094122e-16,0.0,2.4026231928887706e-16,7.201462256039573e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x5_y10.npz,12671653,7725333765ca6f4e41ccb026918c092944e6478fe13760daaf278f3b8e221e35
56,position_x10_y10,10.0,10.0,-59.04872469255229,2.1338941828846876,3975706.8511572895,2542435.128374852,70.75730820743536,-129.80603289998766,3.2994289304743264e-17,8.090443235378116e-10,1.8315562199040032e-16,0.0,4.2961815363008516e-16,8.550291623376342e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run056/fields/position_x10_y10.npz,12665855,04c778d051b6e18a0d6071387fbbaa1710a2d404aefaced3c4731e3741b0b17c
57,position_x-10_y-10,-10.0,-10.0,134.34355274107543,2.5755272046097444,3984057.3267918606,3969296.777656501,208.52307255547555,-74.17951981440012,9.363118809701253e-17,1.4007138662308145e-09,1.173158152166865e-16,0.0,2.8064999036515073e-16,7.106841266502133e-11,2.3935267159558175e-12,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-10_y-10.npz,12744869,620f777b026ab1fd32bff1c72123c1e68fb52875b8f1491831cd7fbd0a0b55ee
57,position_x-5_y-10,-5.0,-10.0,115.26945941640895,3.5363896171143283,8268605.295178392,4320841.914799395,254.63590785591623,-139.3664484395073,3.3590889976619593e-17,2.4042619373072414e-09,1.3471370177672846e-16,0.0,2.218098334760708e-16,5.3830365704885126e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-5_y-10.npz,12800796,1f4a1230c84f2af09e550c325421b3b4c564693c5a39902d5f6a558561a87846
57,position_x0_y-10,0.0,-10.0,7.168718617261821,2.9513506137487187,8071095.336433013,4764989.561303533,168.56787058987345,-161.3991519726116,2.256172588146283e-17,1.5917240653548468e-09,1.9545112589096662e-16,0.0,1.978261902101722e-16,5.950626374916488e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x0_y-10.npz,12797750,76da9acd0597bdc5b80ac038ab44d7403dfb9008fbdfe3c442902d656754d553
57,position_x5_y-10,5.0,-10.0,-35.871461381283595,1.4008877644765292,4924339.139401054,3088944.6083812416,72.26694897810435,-108.13841035938795,1.1004293206242295e-16,7.605496202269093e-11,1.5075093481581354e-16,0.0,1.584484834415993e-16,7.885683137349893e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x5_y-10.npz,12789674,1d841cb4b8d90eebd38fcd5e701498472e1ca5f3755da90e6813f238db55a203
57,position_x10_y-10,10.0,-10.0,-44.37163055843431,0.7457217728784933,2730320.9982180563,1447035.044227754,21.706774222011877,-66.07840478044618,7.538225672740187e-17,5.314250090124071e-10,1.6090186936566242e-16,0.0,1.8509490343258571e-16,5.972295127953292e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x10_y-10.npz,12767045,2c59582c44fc74857b14974fed0fa2d0e15045c5c717cde64fefcc13752600d1
57,position_x-10_y-5,-10.0,-5.0,137.5617321853618,2.3640612055540062,6394438.639953113,5023587.210053088,217.12779035109813,-79.56605816573644,2.6764740557330747e-16,1.335604626416922e-09,9.269497429563252e-17,0.0,1.7711815781601496e-16,8.222746130267809e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-10_y-5.npz,12754329,9c998639f78de1d129efc97868d17b72e0fc1e933e74f8f5bc87a84634679771
57,position_x-5_y-5,-5.0,-5.0,173.80653304470277,2.908542457634216,8568469.573108844,4824478.532125958,306.7451159653442,-132.93858292064147,2.4080746835748177e-16,1.910447073645822e-09,9.652054293680122e-17,0.0,1.2666881100187402e-16,4.3991188843664715e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x-5_y-5.npz,12804308,031906d7374772c1f0b5db72e94e4437391e00cb02435e86b84da981fcb75b82
57,position_x0_y-5,0.0,-5.0,185.0114340522622,2.6862781459632807,8129466.1552027855,4490393.899599501,326.7452083474101,-141.733774295148,1.695045919822591e-16,8.755372663358568e-10,2.0740331370451558e-16,0.0,0.0,7.503904199521984e-11,0.0,/home/seunghyun/tairte4/artifacts/exact_binary_beam_position_fields_with_au/production/run057/fields/position_x0_y-5.npz,12791153,ee275b6dd300457db9a16419780f435bb5869a12f3d59c4f803544a166c4ee5f
